user_id,first_session_hour,first_session_day_of_week,first_session_weekend,first_session_holiday,first_session_is_sports,first_session_account_age,first_session_user_age,first_session_bonus_used,first_session_bet_amount,first_session_win_amount,first_session_net_result,first_session_won,first_session_length,first_session_games_played,first_session_deposited,first_session_deposit_amount,first_session_withdrew,total_sessions,total_time_played,avg_session_length,std_session_length,max_session_length,min_session_length,total_games_played,avg_games_per_session,std_games_per_session,max_games_per_session,avg_session_gap_hours,std_session_gap_hours,max_session_gap_hours,min_session_gap_hours,preferred_hour,preferred_day,weekend_ratio,holiday_ratio,game_type_diversity,device_diversity,total_bonuses_used,bonus_usage_rate,active_days,sessions_per_day,total_bet_amount,avg_bet_amount,std_bet_amount,max_bet_amount,min_bet_amount,total_win_amount,avg_win_amount,max_win_amount,total_net_result,avg_net_result,std_net_result,max_net_result,min_net_result,total_deposits,deposit_count,avg_deposit_amount,total_withdrawals,withdrawal_count,lifetime_deposits,lifetime_bets,lifetime_avg_bet_size,net_deposits,win_rate,return_on_bets,deposit_to_bet_ratio,winning_session_rate,mobile_ratio,night_owl_ratio,sports_betting_ratio,uses_crypto,payment_method_diversity,campaign_diversity,bet_amount_trend,session_length_trend,games_played_trend,bet_amount_decay,session_length_decay,session_gap_trend,target,first_session_vip_tier_encoded,first_session_device_mobile,first_session_device_tablet,first_session_game_type_casino_slots,first_session_game_type_live_dealer,first_session_game_type_poker,first_session_game_type_roulette,first_session_game_type_sports_betting,first_session_game_type_unknown,first_session_campaign_free_spins,first_session_campaign_none,first_session_campaign_reload_bonus,first_session_campaign_welcome_bonus,primary_device_mobile,primary_device_tablet,favorite_game_type_casino_slots,favorite_game_type_live_dealer,favorite_game_type_poker,favorite_game_type_roulette,favorite_game_type_sports_betting,favorite_game_type_unknown,first_session_country_encoded,first_session_payment_method_encoded,primary_payment_method_encoded,first_session_hour_sin,first_session_hour_cos,preferred_hour_sin,preferred_hour_cos,first_session_dow_sin,first_session_dow_cos,preferred_day_sin,preferred_day_cos
user_000195,3,6,1,0,0,14,47.0,1,157.2,235.51,78.31,1,59,19,0,0.0,0,5,299,59.8,43.25158956616508,129,10,98,19.6,14.553350129781116,43,0.0,0.0,0.0,0.0,3,0,0.2,0.0,3,2,1,0.2,10,0.5,1477.25,295.45,156.96035438925335,523.13,157.2,1394.7199999999998,278.94399999999996,942.64,-82.52999999999997,-16.505999999999993,402.27125311162865,555.21,-523.13,2868.6400000000003,4,573.7280000000001,0.0,0,2868.64,98,295.45,2868.6400000000003,0.9441326789642916,-0.055867321035708226,1.9418784904383146,0.6,0.4,0.4,0.2,0,1,3,95.11500000000001,-8.9,-2.9000000000000004,2.360422942152825,1.2317460317460318,0.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6,0.705685618729097,0.7190635451505016,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,1.0
user_000198,1,4,0,0,0,26,45.0,0,38.29,0.0,-38.29,0,87,29,1,223.81,0,11,695,63.18181818181818,34.23687538844099,135,6,230,20.90909090909091,11.44949383557671,45,0.0,0.0,0.0,0.0,1,4,0.36363636363636365,0.09090909090909091,6,3,2,0.18181818181818182,38,0.2894736842105263,3728.84,338.98545454545456,235.34233143927324,817.78,38.29,1715.02,155.9109090909091,788.22,-2013.82,-183.07454545454544,410.53962391865747,511.49,-817.78,2837.94,6,257.99454545454546,373.05,1,2837.94,230,338.99,2464.89,0.4599339204685639,-0.540066079531436,0.7610785123523669,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.36363636363636365,1,2,4,39.648545454545456,2.1454545454545455,0.7272727272727273,2.569911433348666,1.4379084967320261,0.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7183098591549296,0.6846153846153846,0.6868327402135231,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
user_000200,2,5,1,0,1,27,31.0,0,175.88,419.85,243.97,1,32,10,0,0.0,0,5,206,41.2,25.907527863538043,84,16,67,13.4,8.763560920082657,28,0.0,0.0,0.0,0.0,0,5,0.8,0.2,4,3,0,0.0,22,0.22727272727272727,1906.81,381.36199999999997,452.86399997129377,1181.37,77.48,2366.84,473.36800000000005,1533.12,460.03,92.006,225.29700492904917,351.75,-194.05,393.18,1,78.636,1012.4699999999999,2,393.18,67,381.36,-619.29,1.2412563391213598,0.24125633912135974,0.20619778583078546,0.6,0.2,0.8,0.2,0,1,2,221.153,3.8000000000000003,1.3,4.350726239343227,2.194444444444444,0.0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6858974358974359,0.705685618729097,0.7190635451505016,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
user_000201,16,2,0,0,1,17,49.0,0,45.11,0.0,-45.11,0,69,23,1,725.51,0,10,507,50.7,29.101546350666663,105,13,166,16.6,9.709102258533827,35,0.0,0.0,0.0,0.0,16,0,0.2,0.0,6,2,2,0.2,19,0.5263157894736842,3590.92,359.092,351.3780375670119,889.03,45.11,3655.25,365.525,1775.68,64.32999999999998,6.432999999999998,590.1698891195088,1025.54,-889.03,5253.57,7,525.357,732.97,1,5253.57,166,359.09,4520.599999999999,1.017914629120114,0.01791462912011406,1.4630150490682052,0.5,0.7,0.0,0.2,1,2,5,74.94460606060608,4.842424242424243,1.5878787878787881,6.463047634882367,1.640625,0.0,1,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.6,0.6655518394648829,0.6868327402135231,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,1.0
user_000203,13,5,1,0,0,7,57.0,0,47.37,0.0,-47.37,0,56,18,1,791.01,0,7,420,60.0,40.45161719058131,138,10,138,19.714285714285715,13.573433435873742,46,0.0,0.0,0.0,0.0,1,4,0.2857142857142857,0.2857142857142857,5,2,2,0.2857142857142857,35,0.2,584.02,83.43142857142857,41.81607961401588,167.92,47.37,336.72,48.10285714285715,336.72,-247.3,-35.32857142857143,91.99337646964435,168.8,-101.37,1599.25,2,228.46428571428572,0.0,0,1599.25,138,83.43,1599.25,0.5765555974110477,-0.42344440258895244,2.738348001780761,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,1,3,4,13.394642857142857,-4.892857142857142,-1.6071428571428568,1.8800888675393301,0.631578947368421,0.0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6938775510204082,0.705685618729097,0.7190635451505016,-0.2588190451025208,-0.9659258262890683,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
user_000204,2,0,0,0,0,28,57.0,0,30.44,0.0,-30.44,0,83,27,0,0.0,0,3,275,91.66666666666667,60.46762219017161,156,36,91,30.333333333333332,20.207259421636902,52,0.0,0.0,0.0,0.0,2,0,0.3333333333333333,0.0,3,2,1,0.3333333333333333,23,0.13043478260869565,309.07,103.02333333333333,96.20153758299983,212.14,30.44,185.97,61.99,185.97,-123.09999999999998,-41.033333333333324,166.06360267479846,119.48,-212.14,566.75,1,188.91666666666666,838.55,1,566.75,91,103.02,-271.79999999999995,0.6017083508590287,-0.39829164914097126,1.8337269874138544,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,1,3,90.85,36.5,12.499999999999998,4.576708278580814,1.1566265060240963,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.6527777777777778,0.8048780487804879,0.6764705882352942,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0
user_000205,12,2,0,0,0,18,28.0,0,255.2,327.26,72.06,1,74,24,0,0.0,0,10,410,41.0,20.805982045769646,82,19,132,13.2,6.908931417616861,27,0.0,0.0,0.0,0.0,12,2,0.3,0.1,5,3,6,0.6,54,0.18518518518518517,2512.95,251.295,138.2728183499723,544.02,60.36,1139.69,113.96900000000001,609.77,-1373.26,-137.326,166.55471888308125,72.06,-381.63,6356.79,7,635.679,0.0,0,6356.79,132,251.3,6356.79,0.4535267315306712,-0.5464732684693289,2.529612606697308,0.3,0.4,0.0,0.2,0,1,5,18.533636363636365,-2.957575757575758,-0.9575757575757576,1.726488586060238,0.673469387755102,0.0,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6,0.705685618729097,0.7190635451505016,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.9749279121818236,-0.22252093395631434
user_000206,22,2,0,0,0,29,33.0,0,184.78,0.0,-184.78,0,64,21,0,0.0,0,4,318,79.5,44.48595283907045,133,28,105,26.25,14.863265679744364,44,0.0,0.0,0.0,0.0,11,0,0.0,0.0,4,3,1,0.25,6,0.6666666666666666,482.04,120.51,70.18524916248428,184.78,53.44,100.44,25.11,100.44,-381.6,-95.4,109.2658446176114,47.0,-184.78,600.84,2,150.21,0.0,0,600.84,105,120.51,600.84,0.20836445108289767,-0.7916355489171023,1.246452576549664,0.25,0.25,0.25,0.0,0,2,2,-0.9280000000000002,-1.8,-0.5,1.0235076819746454,0.6142131979695431,0.0,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.7183098591549296,0.6862068965517242,0.6764705882352942,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,1.0
user_000207,2,1,0,0,0,5,51.0,1,124.5,0.0,-124.5,0,76,25,1,937.05,0,5,334,66.8,41.61369966729707,114,17,110,22.0,14.124446891825535,38,0.0,0.0,0.0,0.0,0,0,0.2,0.0,2,2,3,0.6,55,0.09090909090909091,765.08,153.01600000000002,63.401530580893706,250.66,103.58,0.0,0.0,0.0,-765.08,-153.01600000000002,63.401530580893706,-103.58,-250.66,2236.81,3,447.36199999999997,0.0,0,2236.81,110,165.31,2236.81,0.0,-1.0,2.9236289015527785,0.0,0.0,0.6,0.0,0,2,4,-10.948,-5.7,-1.9000000000000001,0.6928954757081424,0.5052631578947369,0.0,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.6527777777777778,0.603112840466926,0.7190635451505016,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0
user_000208,6,1,0,0,0,11,51.0,0,123.44,0.0,-123.44,0,74,24,1,394.46,0,12,739,61.583333333333336,45.165268903788395,160,8,242,20.166666666666668,15.092643200840559,53,-0.09090909090909091,0.30151134457776363,0.0,-1.0,4,1,0.0,0.0,6,3,2,0.16666666666666666,43,0.27906976744186046,3924.8500000000004,327.0708333333334,336.09852858562806,1125.44,67.26,3730.58,310.88166666666666,2471.1,-194.26999999999998,-16.189166666666665,550.4094810801126,1345.66,-713.17,6729.82,8,560.8183333333333,576.86,1,6729.82,242,327.07,6152.96,0.9505025669770818,-0.049497433022918064,1.714669350421035,0.25,0.4166666666666667,0.3333333333333333,0.16666666666666666,0,3,4,37.93940559440559,4.395104895104895,1.5034965034965033,1.7030275065081748,1.3685897435897436,-0.01818181818181818,1,1,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.6,0.6862068965517242,0.6764705882352942,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
user_000209,2,2,0,0,0,21,51.0,0,30.68,0.0,-30.68,0,28,9,1,379.85,0,8,470,58.75,56.01466644676962,182,15,153,19.125,18.604434955139055,60,-0.5714285714285714,1.511857892036909,0.0,-4.0,2,2,0.25,0.25,5,2,1,0.125,19,0.42105263157894735,1795.9,224.4875,170.18880395859517,607.11,30.68,298.45,37.30625,298.45,-1497.45,-187.18125,212.66874539913678,134.12,-607.11,1485.59,4,185.69875,0.0,0,1485.59,153,224.49,1485.59,0.16618408597360654,-0.8338159140263934,0.8272119828498246,0.125,0.0,0.5,0.25,0,3,4,34.66952380952381,12.595238095238095,4.226190476190476,1.9079633407817609,2.983050847457627,0.14285714285714285,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.6444444444444445,0.705685618729097,0.6764705882352942,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9749279121818236,-0.22252093395631434
user_000210,15,5,1,0,0,7,91.0,1,79.16,118.87,39.71,1,23,7,0,0.0,0,8,329,41.125,25.9308834073526,87,5,106,13.25,8.860022573334675,29,0.0,0.0,0.0,0.0,4,0,0.25,0.125,4,3,3,0.375,30,0.26666666666666666,1352.8,169.1,88.5963330424653,270.31,69.2,1865.54,233.1925,662.33,512.74,64.0925,245.75414612110674,422.62,-270.31,2182.82,4,272.8525,426.87,1,1610.33,105,179.52,1755.9500000000003,1.3790212891780012,0.3790212891780012,1.6135570668243644,0.5,0.125,0.625,0.125,0,2,2,3.9076190476190464,-1.3452380952380953,-0.40476190476190477,1.054740423463653,0.6871794871794872,0.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.6444444444444445,0.705685618729097,0.7190635451505016,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0
user_000211,6,1,0,0,0,23,51.0,0,206.35,0.0,-206.35,0,88,29,0,0.0,0,4,220,55.0,25.88435821108957,88,26,71,17.75,8.770214744615247,29,0.0,0.0,0.0,0.0,4,5,0.5,0.0,3,3,1,0.25,18,0.2222222222222222,522.55,130.6375,62.306438070234755,206.35,53.97,428.58,107.145,270.46,-93.97,-23.4925,173.34324068640998,143.56,-206.35,804.23,1,201.0575,994.89,1,804.23,71,130.64,-190.65999999999997,0.8201703186297963,-0.17982968137020383,1.5390488948425989,0.5,0.25,0.5,0.25,0,1,2,-44.870999999999995,-9.0,-3.1,0.5680420105026257,0.9298245614035088,0.0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.6938775510204082,0.705685618729097,0.7190635451505016,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146
user_000212,14,2,0,0,0,12,58.0,1,31.34,0.0,-31.34,0,46,15,0,0.0,0,10,667,66.7,43.333461538271884,163,31,219,21.9,14.425671561490647,54,0.0,0.0,0.0,0.0,0,1,0.1,0.2,5,3,4,0.4,64,0.15625,2595.84,259.584,308.3464435483064,979.03,31.34,1279.07,127.907,507.88,-1316.77,-131.677,398.23059517626774,314.95,-979.03,2316.81,4,231.68099999999998,386.91,1,2316.81,219,259.58,1929.8999999999999,0.49273838141025633,-0.5072616185897435,0.8925087832840236,0.3,0.1,0.3,0.0,1,2,5,62.76557575757576,7.193939393939394,2.3696969696969696,2.7835820895522394,1.3079584775086506,0.0,1,1,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.7183098591549296,0.6846153846153846,0.6162790697674418,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
user_000213,1,0,0,0,0,15,45.0,0,37.09,0.0,-37.09,0,12,4,1,781.5,0,7,347,49.57142857142857,35.53804132127122,104,12,113,16.142857142857142,11.85226520443204,34,0.0,0.0,0.0,0.0,9,0,0.14285714285714285,0.14285714285714285,5,3,3,0.42857142857142855,26,0.2692307692307692,2102.98,300.42571428571426,292.87347631455367,913.58,37.09,926.4,132.34285714285713,926.4,-1176.5800000000002,-168.08285714285716,443.58559552485787,588.38,-913.58,2017.8899999999999,3,288.27,0.0,0,2017.89,113,300.43,2017.8899999999999,0.4405177414906466,-0.5594822585093535,0.9595383693615726,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.42857142857142855,1,2,3,72.70928571428573,6.392857142857141,2.071428571428571,2.6459930238566876,1.3831967213114755,0.0,1,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.7414965986394558,0.6846153846153846,0.6868327402135231,0.25881904510252074,0.9659258262890683,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0
user_000214,9,5,1,1,1,0,52.0,1,233.74,345.61,111.87,1,36,12,1,561.39,0,6,397,66.16666666666667,50.213212072786845,161,27,130,21.666666666666668,16.512621435334445,53,0.0,0.0,0.0,0.0,0,4,0.5,0.16666666666666666,4,3,4,0.6666666666666666,36,0.16666666666666666,1494.56,249.09333333333333,154.10816612583082,479.13,74.02,1394.3400000000001,232.39000000000001,764.87,-100.21999999999998,-16.70333333333333,294.46541146061054,377.71,-479.13,1893.4099999999999,4,315.5683333333333,383.44,1,1893.41,130,249.09,1509.9699999999998,0.9329434750026765,-0.06705652499732362,1.2668678407022802,0.5,0.16666666666666666,0.5,0.3333333333333333,1,3,4,-46.38,20.542857142857144,6.742857142857142,0.35865385489486645,2.0075757575757573,0.0,1,2,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.6,0.6846153846153846,0.6868327402135231,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
user_000215,14,2,0,0,0,9,41.0,0,59.37,0.0,-59.37,0,162,54,1,378.49,0,10,541,54.1,45.761337393043924,162,5,177,17.7,15.434809144700601,54,0.0,0.0,0.0,0.0,14,1,0.2,0.1,5,3,1,0.1,33,0.30303030303030304,2842.9100000000003,284.29100000000005,424.3555929864586,1472.16,59.37,4327.16,432.716,3242.66,1484.25,148.425,604.1792008676822,1770.5,-310.91,2165.0,5,216.5,0.0,0,2165.0,177,284.29,2165.0,1.5220882827806717,0.5220882827806719,0.7615436295908066,0.4,0.5,0.4,0.2,0,2,5,28.77545454545455,-8.745454545454544,-2.975757575757576,4.507060806229781,0.6646153846153846,0.0,1,1,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.6,0.6862068965517242,0.7190635451505016,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
user_000216,7,6,1,0,0,22,54.0,0,187.36,0.0,-187.36,0,26,8,0,0.0,0,7,435,62.142857142857146,34.041291453314805,112,14,142,20.285714285714285,11.484979839109945,37,-0.3333333333333333,0.816496580927726,0.0,-2.0,2,0,0.42857142857142855,0.0,5,3,2,0.2857142857142857,12,0.5833333333333334,938.98,134.14000000000001,103.19725400093422,334.04,46.98,276.93,39.56142857142857,190.86,-662.0500000000001,-94.57857142857144,147.64201484543298,117.54,-334.04,2183.56,5,311.9371428571429,154.52,1,2183.56,142,134.14,2029.04,0.2949264095081897,-0.7050735904918103,2.3254595412042853,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0,2,4,2.976071428571428,6.178571428571428,2.071428571428571,0.9203866223908919,1.3280254777070064,-0.05714285714285714,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0.6666666666666666,0.6862068965517242,0.6677740863787376,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0
user_000217,20,1,0,0,0,22,35.0,0,62.05,0.0,-62.05,0,167,55,0,0.0,0,6,328,54.666666666666664,59.22724598245867,167,12,107,17.833333333333332,19.538850187937534,55,0.0,0.0,0.0,0.0,8,4,0.3333333333333333,0.0,3,3,2,0.3333333333333333,18,0.3333333333333333,915.1099999999999,152.51833333333332,109.53895497340964,335.4,62.01,1330.21,221.70166666666668,860.55,415.1,69.18333333333334,267.88865438212696,525.15,-175.29,2100.2400000000002,2,350.04,996.77,1,2100.24,107,152.52,1103.4700000000003,1.4536066702363653,0.4536066702363651,2.295068352438505,0.3333333333333333,0.5,0.16666666666666666,0.0,1,3,5,34.93228571428572,-12.628571428571432,-4.2,2.0569901453148494,0.6000000000000001,0.0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.6938775510204082,0.6846153846153846,0.6868327402135231,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191
user_000219,6,3,0,0,0,24,39.0,0,80.73,151.13,70.4,1,83,27,0,0.0,0,8,488,61.0,45.17900903232448,143,12,159,19.875,14.951707976969434,47,0.0,0.0,0.0,0.0,18,2,0.25,0.125,5,3,0,0.0,14,0.5714285714285714,1574.25,196.78125,86.00507965687675,321.21,80.73,2419.29,302.41125,725.11,845.0400000000001,105.63000000000001,219.00054292170145,416.51,-221.88,2649.42,4,331.1775,0.0,0,2649.42,159,196.78,2649.42,1.536788947117675,0.5367889471176751,1.6829728442115293,0.75,0.125,0.5,0.25,0,2,4,13.515595238095237,-0.9761904761904762,-0.36904761904761907,1.018579781504847,0.8841698841698842,0.0,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6666666666666666,0.8048780487804879,0.6162790697674418,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434
user_000220,5,0,0,0,0,3,45.0,0,487.99,1128.97,640.98,1,67,22,0,0.0,0,8,274,34.25,22.801942273161107,72,12,89,11.125,7.642690251849428,24,0.0,0.0,0.0,0.0,5,0,0.0,0.25,4,3,0,0.0,24,0.3333333333333333,2460.79,307.59875,199.24829337412154,673.98,123.6,2991.51,373.93875,1441.91,530.72,66.34,441.25322399469707,767.93,-396.93,1464.8600000000001,4,183.10750000000002,416.17,1,1464.86,89,307.6,1048.69,1.215670577334921,0.21567057733492093,0.5952803774397654,0.375,0.5,0.25,0.0,1,3,5,-30.377738095238094,-6.357142857142857,-2.0833333333333335,0.44437987908669363,0.4574468085106383,0.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.6666666666666666,0.603112840466926,0.6162790697674418,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0
user_000221,9,1,0,0,0,18,72.0,0,41.28,83.85,42.57,1,60,20,0,0.0,0,10,689,68.9,52.22057917037007,172,5,225,22.5,17.494443562330172,57,0.0,0.0,0.0,0.0,12,3,0.3,0.0,5,3,2,0.2,49,0.20408163265306123,3210.38,321.038,350.33199323562275,1158.58,41.28,6057.38,605.738,1910.49,2847.0,284.7,451.4396698957188,1203.47,-188.14,3864.09,5,386.409,658.38,1,3864.09,225,321.04,3205.71,1.8868109071200294,0.8868109071200294,1.2036238700714557,0.7,0.3,0.3,0.3,1,1,4,26.735151515151518,0.8545454545454553,0.22424242424242424,0.8500432201924738,1.215434083601286,0.0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.6444444444444445,0.6846153846153846,0.6868327402135231,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
user_000222,15,3,0,0,0,8,22.0,1,267.66,562.11,294.45,1,100,33,0,0.0,0,11,459,41.72727272727273,24.02952729077669,100,15,150,13.636363636363637,8.065639804413872,33,0.0,0.0,0.0,0.0,15,3,0.36363636363636365,0.09090909090909091,5,3,3,0.2727272727272727,52,0.21153846153846154,5815.49,528.680909090909,534.034547074523,1435.56,61.53,2141.11,194.64636363636365,990.95,-3674.38,-334.0345454545455,683.6002647068481,500.16,-1435.56,2910.77,6,264.61545454545455,0.0,0,2910.77,150,528.68,2910.77,0.36817361907595064,-0.6318263809240494,0.5005201625314462,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.09090909090909091,0,1,5,50.05800000000001,-0.8272727272727275,-0.20909090909090916,1.3594469003524745,0.945736434108527,0.0,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6518518518518519,0.705685618729097,0.7190635451505016,-0.7071067811865471,-0.7071067811865479,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419
user_000223,13,0,0,0,0,11,53.0,1,44.2,118.69,74.49,1,30,10,1,551.93,0,8,811,101.375,61.766698147140744,194,30,267,33.375,20.535248441921237,64,0.0,0.0,0.0,0.0,1,0,0.25,0.125,4,3,1,0.125,68,0.11764705882352941,1481.15,185.14375,99.09974411636276,339.98,44.2,1054.8899999999999,131.86124999999998,380.46,-426.26000000000005,-53.282500000000006,180.65073276906463,200.95,-339.98,1805.9099999999999,3,225.73874999999998,547.62,1,1805.91,267,185.14,1258.29,0.7122101070114437,-0.28778989298855623,1.2192620598858992,0.5,0.375,0.375,0.25,0,3,3,21.043214285714285,2.3214285714285716,0.7023809523809523,1.391844973758579,1.0275,0.0,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6518518518518519,0.6655518394648829,0.7190635451505016,-0.2588190451025208,-0.9659258262890683,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0
user_000224,12,1,0,0,1,5,25.0,1,78.83,0.0,-78.83,0,10,3,1,742.45,0,7,295,42.142857142857146,45.14210367062576,130,10,96,13.714285714285714,14.996825060817436,43,0.0,0.0,0.0,0.0,2,1,0.2857142857142857,0.0,4,2,1,0.14285714285714285,27,0.25925925925925924,1093.65,156.2357142857143,86.70509574743247,297.67,65.59,518.34,74.04857142857144,272.13,-575.31,-82.18714285714285,140.52371741860114,118.51,-297.67,4026.32,6,575.1885714285714,0.0,0,4026.32,96,156.24,4026.32,0.4739541900973803,-0.5260458099026196,3.6815434554016364,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0,1,4,-4.877142857142857,14.178571428571427,4.642857142857142,0.6685070213060322,3.272727272727273,0.0,1,2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,0.6518518518518519,0.6862068965517242,0.6764705882352942,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
user_000225,19,1,0,0,0,23,39.0,1,70.03,0.0,-70.03,0,33,11,0,0.0,0,9,830,92.22222222222223,40.74241579048111,146,33,273,30.333333333333332,13.435028842544403,48,0.0,0.0,0.0,0.0,22,5,0.4444444444444444,0.0,5,3,2,0.2222222222222222,26,0.34615384615384615,5051.0,561.2222222222222,1116.301617896993,3522.17,46.07,10873.81,1208.201111111111,9538.23,5822.81,646.978888888889,2026.5027659273283,6016.06,-333.47,2605.55,4,289.5055555555556,977.63,1,2605.55,273,561.22,1627.92,2.1528034052662837,1.1528034052662839,0.5158483468620075,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,1,2,4,196.897,0.13333333333333333,0.03333333333333333,9.26150245262817,1.1529411764705881,0.0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.6,0.6862068965517242,0.6764705882352942,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146
