user_id,total_sessions,first_session,last_session,total_bet,avg_bet,max_bet,total_win,avg_win,total_net_result,avg_net_result,total_deposits,total_withdrawals,total_time_played,avg_session_length,total_games,avg_games_per_session,account_age_days,vip_tier,country,primary_device,churn
user_000287,10,2024-04-11 20:37:16.378227+00:00,2024-06-11 21:23:52.179650+00:00,1942.0900000000001,194.209,423.06,1729.3700000000001,172.937,-212.71999999999997,-21.272,3321.3599999999997,1289.0,483,48.3,158,15.8,83,gold,AU,desktop,0
user_000288,12,2024-09-20 02:05:05.477644+00:00,2024-11-26 16:05:58.633505+00:00,3276.2200000000003,273.0183333333334,656.63,298.38,24.865,-2977.84,-248.15333333333334,4138.19,0.0,704,58.666666666666664,230,19.166666666666668,93,gold,AU,desktop,0
user_000289,6,2023-09-24 01:32:30.139023+00:00,2023-10-01 10:16:10.210555+00:00,1235.44,205.90666666666667,661.04,2660.95,443.4916666666666,1425.51,237.585,1394.65,0.0,245,40.833333333333336,80,13.333333333333334,36,silver,CA,tablet,0
user_000290,7,2024-06-04 20:19:28.084436+00:00,2024-07-05 16:04:22.402959+00:00,890.43,127.2042857142857,255.28,753.49,107.64142857142858,-136.94,-19.562857142857144,1131.65,0.0,579,82.71428571428571,191,27.285714285714285,34,silver,UK,desktop,0
user_000292,9,2024-01-19 03:58:10.187542+00:00,2024-03-10 23:13:33.275267+00:00,3401.21,377.9122222222222,1471.0,2243.41,249.26777777777775,-1157.8,-128.64444444444445,4537.82,591.99,496,55.111111111111114,162,18.0,56,gold,ES,desktop,0
user_000293,11,2023-10-05 22:03:26.153613+00:00,2023-10-27 18:21:11.770076+00:00,3099.2,281.74545454545455,1409.57,5775.63,525.0572727272728,2676.43,243.31181818181815,2829.7,1456.6799999999998,532,48.36363636363637,174,15.818181818181818,38,gold,AU,tablet,0
user_000294,12,2024-05-30 14:50:52.462858+00:00,2024-07-03 01:46:16.289242+00:00,6538.610000000001,544.8841666666667,2165.72,9598.78,799.8983333333334,3060.1699999999996,255.01416666666663,3150.48,820.39,869,72.41666666666667,287,23.916666666666668,54,gold,FR,desktop,0
user_000295,6,2024-07-25 13:16:51.502839+00:00,2024-08-15 13:05:03.923582+00:00,2545.38,424.23,1107.79,2043.92,340.65333333333336,-501.46000000000004,-83.57666666666667,539.88,0.0,318,53.0,104,17.333333333333332,40,silver,IT,tablet,0
user_000296,7,2024-10-18 06:38:56.933963+00:00,2024-11-25 22:27:41.039051+00:00,847.64,121.09142857142857,251.08,1199.1,171.29999999999998,351.46,50.208571428571425,537.62,960.86,499,71.28571428571429,164,23.428571428571427,62,silver,UK,desktop,0
user_000297,8,2024-02-08 22:49:15.577634+00:00,2024-02-29 23:55:11.953461+00:00,1380.1,172.5125,355.68,1453.1,181.6375,73.0,9.125,4000.5600000000004,661.56,401,50.125,131,16.375,23,gold,AU,mobile,0
user_000299,6,2024-01-09 05:38:49.356681+00:00,2024-01-20 17:10:39.340764+00:00,1656.79,276.13166666666666,640.48,0.0,0.0,-1656.79,-276.13166666666666,2247.55,0.0,525,87.5,174,29.0,15,gold,CA,mobile,0
user_000300,12,2024-06-14 10:40:08.894897+00:00,2024-07-26 18:29:57.091254+00:00,4117.41,343.1175,767.17,2879.39,239.94916666666666,-1238.02,-103.16833333333334,2834.7900000000004,100.8,568,47.333333333333336,185,15.416666666666666,43,gold,ES,desktop,0
user_000301,5,2024-11-07 05:21:01.272745+00:00,2024-12-29 00:55:54.857917+00:00,299.01,59.802,109.95,208.77999999999997,41.75599999999999,-90.23,-18.046,193.93,279.26,358,71.6,117,23.4,78,bronze,AU,mobile,0
user_000303,10,2024-06-24 21:43:06.582112+00:00,2024-10-04 17:42:34.161079+00:00,544.9200000000001,54.492000000000004,109.74,262.39,26.238999999999997,-282.53,-28.252999999999997,247.03,0.0,605,60.5,199,19.9,109,bronze,MX,tablet,1
user_000304,7,2023-11-20 07:32:32.067712+00:00,2024-03-01 05:27:54.215651+00:00,387.57,55.36714285714286,149.0,253.26,36.18,-134.31,-19.187142857142856,733.36,0.0,613,87.57142857142857,202,28.857142857142858,119,silver,DE,desktop,0
user_000305,8,2024-02-22 11:38:20.148695+00:00,2024-06-07 19:57:58.753298+00:00,721.3199999999999,90.16499999999999,403.96,321.32000000000005,40.165000000000006,-400.0,-50.0,345.11,1189.24,508,63.5,167,20.875,112,bronze,CA,mobile,1
user_000306,5,2024-01-07 03:53:21.201370+00:00,2024-02-26 12:03:40.779039+00:00,203.34,40.668,81.29,59.54,11.908,-143.8,-28.76,552.68,1768.45,240,48.0,79,15.8,54,silver,CA,desktop,0
user_000308,8,2024-03-13 20:55:58.996822+00:00,2024-06-02 08:33:19.735363+00:00,358.13,44.76625,85.44,432.42,54.0525,74.28999999999999,9.286249999999999,271.03,0.0,620,77.5,205,25.625,83,bronze,IT,tablet,0
user_000310,11,2024-01-16 23:32:11.223333+00:00,2024-06-15 19:29:28.162540+00:00,1063.68,96.69818181818182,207.32,1271.76,115.61454545454545,208.08,18.916363636363638,2021.5299999999997,845.52,606,55.09090909090909,197,17.90909090909091,153,gold,DE,mobile,0
user_000317,5,2024-07-16 20:29:52.678603+00:00,2024-09-11 06:45:00.590803+00:00,234.3,46.86,112.73,0.0,0.0,-234.3,-46.86,307.7,1107.4099999999999,149,29.8,49,9.8,68,bronze,ES,tablet,0
user_000318,4,2024-05-13 05:11:30.673490+00:00,2024-06-28 01:14:59.338706+00:00,336.72,84.18,143.86,270.54999999999995,67.63749999999999,-66.17000000000003,-16.542500000000008,284.53,0.0,251,62.75,83,20.75,74,bronze,FR,desktop,0
user_000320,10,2024-02-02 11:41:46.819899+00:00,2024-08-24 08:08:25.523329+00:00,523.09,52.309000000000005,122.12,332.06,33.206,-191.03,-19.103,920.25,0.0,967,96.7,320,32.0,226,silver,FR,tablet,0
user_000321,8,2023-11-03 10:39:01.105622+00:00,2023-12-30 01:52:18.471980+00:00,534.5,66.8125,142.63,484.73,60.59125,-49.769999999999975,-6.221249999999997,485.21000000000004,0.0,415,51.875,135,16.875,69,bronze,UK,mobile,0
user_000322,8,2023-09-03 08:58:34.339922+00:00,2023-12-14 18:01:50.281285+00:00,461.97,57.74625,106.18,218.47,27.30875,-243.5,-30.4375,976.5799999999999,0.0,545,68.125,181,22.625,118,silver,AU,desktop,0
user_000323,5,2023-10-01 19:50:18.998946+00:00,2023-10-17 12:05:10.105643+00:00,200.14000000000001,40.028000000000006,78.12,386.95,77.39,186.81,37.362,132.17,0.0,246,49.2,81,16.2,34,bronze,FR,mobile,0
user_000324,13,2023-08-23 04:23:05.945347+00:00,2023-11-16 16:49:12.533489+00:00,702.03,54.00230769230769,163.27,498.3,38.330769230769235,-203.73000000000002,-15.671538461538463,1130.33,0.0,719,55.30769230769231,236,18.153846153846153,104,silver,UK,tablet,0
user_000325,6,2023-08-26 17:48:24.178174+00:00,2023-10-22 02:01:18.713802+00:00,249.81,41.635,64.37,145.88,24.313333333333333,-103.93,-17.32166666666667,909.11,0.0,258,43.0,83,13.833333333333334,71,silver,US,desktop,0
user_000327,6,2024-01-19 19:51:43.403062+00:00,2024-03-15 10:55:32.625318+00:00,398.71,66.45166666666667,209.87,616.46,102.74333333333334,217.75,36.291666666666664,357.18,852.19,254,42.333333333333336,83,13.833333333333334,80,bronze,BR,desktop,0
user_000328,12,2023-09-04 02:52:47.830185+00:00,2023-10-18 07:47:51.827440+00:00,530.33,44.19416666666667,104.31,446.18,37.181666666666665,-84.14999999999999,-7.012499999999999,516.12,480.6,550,45.833333333333336,179,14.916666666666666,58,silver,MX,mobile,0
user_000329,4,2024-06-02 18:40:31.057625+00:00,2024-06-12 20:40:55.336062+00:00,161.03,40.2575,61.15,150.3,37.575,-10.730000000000004,-2.682500000000001,90.84,959.14,322,80.5,106,26.5,33,bronze,FR,tablet,1
user_000330,7,2024-10-10 08:32:53.808010+00:00,2024-12-23 07:12:02.077865+00:00,458.76,65.53714285714285,135.08,313.3,44.75714285714286,-145.45999999999998,-20.779999999999998,563.28,597.29,323,46.142857142857146,105,15.0,78,silver,MX,mobile,0
user_000331,4,2024-09-29 17:50:29.938594+00:00,2024-11-23 06:45:06.147180+00:00,196.05,49.0125,92.92,40.74,10.185,-155.31,-38.8275,0.0,0.0,205,51.25,67,16.75,59,bronze,ES,desktop,1
user_000333,7,2024-07-23 20:23:42.882859+00:00,2024-10-31 18:22:33.224522+00:00,264.32,37.76,55.82,99.49,14.212857142857143,-164.83,-23.54714285714286,565.6199999999999,0.0,546,78.0,179,25.571428571428573,109,silver,ES,tablet,0
user_000335,5,2023-09-04 03:14:04.053224+00:00,2023-11-16 14:49:25.396478+00:00,201.08,40.216,103.67,87.37,17.474,-113.71000000000001,-22.742,133.97,0.0,315,63.0,104,20.8,102,bronze,ES,tablet,0
user_000337,5,2024-11-17 06:08:07.011559+00:00,2024-12-26 21:31:06.384176+00:00,335.31,67.062,114.71,422.40999999999997,84.482,87.1,17.419999999999998,0.0,0.0,485,97.0,161,32.2,41,bronze,US,tablet,1
user_000340,10,2024-10-23 18:31:10.320704+00:00,2024-12-10 11:11:04.173510+00:00,577.0,57.7,103.64,437.18,43.718,-139.82000000000002,-13.982000000000003,573.66,0.0,666,66.6,218,21.8,52,silver,ES,tablet,0
user_000341,16,2024-01-11 13:51:28.457647+00:00,2024-04-23 13:41:11.097429+00:00,819.23,51.201875,129.68,567.57,35.473125,-251.65999999999997,-15.728749999999998,1145.19,635.51,902,56.375,294,18.375,123,silver,IT,desktop,0
user_000343,10,2024-02-01 09:16:14.582037+00:00,2024-07-08 21:13:11.124904+00:00,557.79,55.778999999999996,121.14,673.6300000000001,67.36300000000001,115.83999999999999,11.584,535.75,604.57,612,61.2,201,20.1,186,silver,US,desktop,0
user_000344,8,2024-10-23 02:54:25.336948+00:00,2024-12-19 17:11:23.638779+00:00,467.82,58.4775,109.47,599.75,74.96875,131.93,16.49125,776.99,1619.23,648,81.0,214,26.75,61,silver,FR,desktop,0
user_000347,6,2024-01-29 16:59:29.381495+00:00,2024-03-06 05:14:16.396659+00:00,318.77,53.12833333333333,90.83,150.45000000000002,25.075000000000003,-168.32,-28.05333333333333,103.97,896.1,255,42.5,84,14.0,54,bronze,AU,desktop,1
user_000348,7,2024-09-02 12:04:55.778429+00:00,2024-12-19 22:22:50.480330+00:00,482.68,68.95428571428572,116.8,500.94999999999993,71.5642857142857,18.269999999999982,2.609999999999997,534.42,908.03,495,70.71428571428571,162,23.142857142857142,127,silver,US,desktop,0
user_000349,5,2024-03-18 12:32:01.668786+00:00,2024-05-31 19:37:45.088686+00:00,257.9,51.58,71.3,254.15,50.83,-3.7500000000000036,-0.7500000000000007,193.2,0.0,364,72.8,119,23.8,85,bronze,ES,tablet,0
user_000350,4,2023-08-11 22:38:09.670299+00:00,2023-10-10 13:56:31.075246+00:00,239.18,59.795,117.84,0.0,0.0,-239.18,-59.795,528.75,0.0,165,41.25,53,13.25,64,silver,ES,desktop,0
user_000351,6,2023-11-26 01:08:51.458329+00:00,2024-01-20 10:18:26.090788+00:00,198.2,33.03333333333333,56.43,76.47,12.745,-121.73,-20.288333333333334,0.0,600.18,472,78.66666666666667,155,25.833333333333332,55,bronze,UK,mobile,1
user_000352,4,2023-08-22 12:25:44.103332+00:00,2023-09-24 09:53:53.102792+00:00,158.32999999999998,39.582499999999996,64.25,44.91,11.2275,-113.42,-28.355,103.62,0.0,353,88.25,117,29.25,48,bronze,ES,mobile,0
user_000354,13,2024-04-18 13:18:01.513704+00:00,2024-08-19 15:49:14.187567+00:00,684.25,52.63461538461539,135.6,404.03999999999996,31.08,-280.21000000000004,-21.55461538461539,583.08,724.9,888,68.3076923076923,291,22.384615384615383,123,silver,AU,mobile,0
user_000356,6,2024-11-19 16:56:05.044428+00:00,2024-12-29 18:23:40.764035+00:00,571.4200000000001,95.23666666666668,189.13,188.03,31.338333333333335,-383.39,-63.89833333333333,523.0,0.0,478,79.66666666666667,158,26.333333333333332,60,silver,DE,tablet,0
user_000358,13,2023-12-12 11:31:36.615561+00:00,2024-11-10 13:07:23.189417+00:00,466.85,35.91153846153846,81.9,148.49,11.422307692307694,-318.36,-24.48923076923077,396.65999999999997,0.0,736,56.61538461538461,240,18.46153846153846,340,bronze,UK,tablet,0
user_000360,7,2024-06-25 23:04:17.966334+00:00,2024-09-15 05:16:03.908883+00:00,641.61,91.65857142857143,185.98,288.87,41.26714285714286,-352.74,-50.39142857142857,573.58,0.0,431,61.57142857142857,141,20.142857142857142,92,silver,ES,tablet,0
user_000363,11,2024-07-12 06:49:07.749000+00:00,2024-10-29 03:48:29.161499+00:00,651.53,59.23,159.15,345.37,31.39727272727273,-306.15999999999997,-27.83272727272727,1141.81,0.0,559,50.81818181818182,182,16.545454545454547,123,silver,US,desktop,0
user_000364,4,2024-11-05 17:52:20.338160+00:00,2024-12-21 18:53:51.315758+00:00,226.13,56.5325,94.44,179.98,44.995,-46.150000000000006,-11.537500000000001,192.58,0.0,429,107.25,142,35.5,62,bronze,ES,desktop,0
user_000365,11,2023-12-12 15:40:30.889619+00:00,2024-07-29 15:25:48.045346+00:00,555.1999999999999,50.47272727272727,90.58,390.17,35.47,-165.02999999999997,-15.00272727272727,869.91,1212.02,750,68.18181818181819,247,22.454545454545453,238,silver,FR,desktop,0
user_000366,3,2024-12-15 05:32:35.947259+00:00,2024-12-29 12:05:44.838273+00:00,145.94,48.64666666666667,80.33,159.11,53.03666666666667,13.170000000000002,4.390000000000001,0.0,0.0,98,32.666666666666664,32,10.666666666666666,17,bronze,US,mobile,1
user_000367,14,2023-11-27 07:02:22.620083+00:00,2024-08-22 06:47:26.459994+00:00,582.42,41.60142857142857,111.69,320.78,22.912857142857142,-261.64,-18.68857142857143,1931.3899999999999,674.58,744,53.142857142857146,242,17.285714285714285,269,silver,FR,tablet,0
user_000368,2,2024-01-21 20:16:26.385232+00:00,2024-01-30 18:51:49.318673+00:00,196.04000000000002,98.02000000000001,109.4,143.33,71.665,-52.71000000000001,-26.355000000000004,0.0,0.0,62,31.0,20,10.0,15,bronze,IT,desktop,1
user_000369,11,2024-08-31 08:44:45.281606+00:00,2024-10-27 03:19:10.971497+00:00,610.77,55.52454545454545,202.06,198.7,18.063636363636363,-412.07,-37.46090909090909,657.63,1287.28,583,53.0,191,17.363636363636363,69,silver,US,desktop,0
user_000371,11,2023-08-04 09:02:22.508701+00:00,2023-11-04 23:51:19.192492+00:00,400.71,36.42818181818182,115.25,447.89,40.71727272727273,47.17999999999999,4.289090909090908,491.37,945.28,723,65.72727272727273,236,21.454545454545453,94,bronze,FR,desktop,0
user_000372,6,2023-10-14 11:38:17.371002+00:00,2024-01-11 16:17:43.228313+00:00,263.95,43.99166666666667,100.62,229.85,38.30833333333333,-34.1,-5.683333333333334,214.24,0.0,338,56.333333333333336,111,18.5,94,bronze,ES,desktop,0
user_000373,2,2024-12-17 08:34:20.112852+00:00,2024-12-29 16:33:13.196264+00:00,188.4,94.2,175.1,355.51000000000005,177.75500000000002,167.11,83.555,0.0,0.0,32,16.0,10,5.0,21,bronze,FR,desktop,1
user_000374,10,2024-07-05 06:25:35.588387+00:00,2024-12-23 16:15:59.909948+00:00,834.82,83.482,210.5,923.43,92.34299999999999,88.61000000000001,8.861,847.6399999999999,146.84,926,92.6,306,30.6,187,silver,MX,tablet,0
user_000375,7,2023-10-31 04:24:06.625885+00:00,2024-01-31 12:38:22.339934+00:00,411.07000000000005,58.72428571428572,121.28,233.01999999999998,33.28857142857142,-178.05,-25.435714285714287,535.97,0.0,379,54.142857142857146,124,17.714285714285715,114,silver,AU,tablet,0
user_000376,5,2023-08-03 04:32:38.914782+00:00,2023-10-05 18:26:24.653556+00:00,266.05,53.21,142.28,563.32,112.66400000000002,297.27,59.45399999999999,892.1700000000001,0.0,264,52.8,88,17.6,68,silver,UK,desktop,0
user_000377,6,2024-11-04 00:35:19.315108+00:00,2024-12-30 08:46:34.762478+00:00,312.73,52.12166666666667,133.0,339.14,56.52333333333333,26.409999999999997,4.401666666666666,346.72,183.05,370,61.666666666666664,122,20.333333333333332,56,bronze,FR,tablet,0
user_000378,9,2024-07-06 23:04:11.655199+00:00,2024-12-28 17:04:20.933953+00:00,496.46,55.16222222222222,125.27,505.19,56.132222222222225,8.730000000000018,0.970000000000002,780.8000000000001,0.0,496,55.111111111111114,162,18.0,180,silver,IT,tablet,0
user_000381,6,2024-05-21 23:23:57.285634+00:00,2024-07-02 09:25:52.537746+00:00,267.58,44.596666666666664,78.26,93.17,15.528333333333334,-174.41,-29.06833333333333,569.48,191.23,227,37.833333333333336,74,12.333333333333334,54,silver,US,desktop,0
user_000382,10,2023-09-09 06:17:22.966191+00:00,2024-02-20 01:38:18.512051+00:00,762.24,76.224,267.58,1477.95,147.79500000000002,715.71,71.571,593.47,960.78,629,62.9,206,20.6,193,silver,ES,desktop,0
user_000383,19,2024-01-22 17:41:31.757755+00:00,2024-09-22 03:01:46.380224+00:00,1452.4,76.4421052631579,194.8,2112.26,111.17157894736843,659.86,34.729473684210525,1503.21,892.4200000000001,1313,69.10526315789474,432,22.736842105263158,257,silver,MX,tablet,0
user_000384,8,2024-04-05 06:53:07.975181+00:00,2024-06-18 00:33:07.525661+00:00,374.71,46.83875,91.27,306.43000000000006,38.30375000000001,-68.28,-8.535,720.48,266.99,358,44.75,117,14.625,90,silver,MX,desktop,0
user_000385,8,2024-06-17 00:37:18.695493+00:00,2024-08-24 02:13:29.496446+00:00,393.71999999999997,49.214999999999996,90.97,459.59,57.44875,65.87,8.23375,445.40999999999997,0.0,514,64.25,168,21.0,73,bronze,DE,mobile,0
user_000388,6,2024-06-03 14:55:10.273947+00:00,2024-07-24 13:25:24.930224+00:00,360.40000000000003,60.06666666666667,195.15,687.44,114.57333333333334,327.04,54.50666666666667,747.8199999999999,0.0,331,55.166666666666664,108,18.0,63,silver,BR,desktop,0
user_000391,9,2023-12-21 09:09:06.634185+00:00,2024-03-28 03:04:35.958412+00:00,558.18,62.019999999999996,147.59,432.25,48.02777777777778,-125.93,-13.992222222222223,1530.28,669.76,549,61.0,179,19.88888888888889,126,silver,CA,tablet,0
user_000392,6,2024-10-16 09:58:03.205919+00:00,2024-12-07 14:13:29.082152+00:00,344.71000000000004,57.451666666666675,94.56,683.9,113.98333333333333,339.19,56.531666666666666,624.27,0.0,398,66.33333333333333,131,21.833333333333332,53,silver,FR,desktop,0
user_000394,6,2024-01-25 23:42:20.526869+00:00,2024-04-22 13:41:45.309554+00:00,380.46999999999997,63.41166666666666,172.94,638.13,106.355,257.66,42.943333333333335,592.2,0.0,498,83.0,164,27.333333333333332,90,silver,DE,mobile,0
user_000395,5,2024-06-19 07:28:39.910415+00:00,2024-09-25 11:58:38.405547+00:00,101.69,20.338,23.54,82.86,16.572,-18.830000000000002,-3.7660000000000005,358.44,0.0,291,58.2,95,19.0,110,bronze,DE,mobile,0
user_000397,10,2024-04-03 11:23:23.635150+00:00,2024-09-28 17:28:53.122368+00:00,540.4399999999999,54.044,82.82,472.47,47.247,-67.96999999999997,-6.796999999999997,1237.8700000000001,431.81,383,38.3,125,12.5,205,silver,DE,desktop,0
user_000398,7,2024-10-31 00:13:19.743386+00:00,2024-12-28 23:13:49.678704+00:00,378.67,54.09571428571429,97.48,484.91999999999996,69.27428571428571,106.25000000000001,15.17857142857143,76.49,996.86,283,40.42857142857143,92,13.142857142857142,68,bronze,FR,tablet,0
user_000399,6,2024-03-09 18:15:58.749691+00:00,2024-08-30 12:52:14.094048+00:00,229.78,38.29666666666667,109.63,236.52999999999997,39.42166666666666,6.750000000000007,1.125000000000001,540.89,1237.79,322,53.666666666666664,106,17.666666666666668,200,silver,IT,mobile,0
user_000400,10,2024-02-12 22:23:38.326597+00:00,2024-04-25 07:40:18.354743+00:00,657.11,65.711,147.52,473.49,47.349000000000004,-183.62000000000003,-18.362000000000002,557.85,0.0,596,59.6,195,19.5,81,silver,CA,desktop,0
user_000401,7,2024-07-27 21:37:00.652092+00:00,2024-09-06 03:09:40.463096+00:00,273.39,39.05571428571428,131.26,161.81,23.115714285714287,-111.58,-15.94,206.23,0.0,474,67.71428571428571,156,22.285714285714285,48,bronze,US,tablet,0
user_000402,3,2024-12-09 14:44:33.688194+00:00,2024-12-29 23:16:13.452656+00:00,341.17,113.72333333333334,179.34,0.0,0.0,-341.17,-113.72333333333334,378.98,0.0,56,18.666666666666668,17,5.666666666666667,41,bronze,US,mobile,0
user_000403,6,2023-08-24 09:36:21.398678+00:00,2023-09-08 17:10:47.895647+00:00,289.72,48.28666666666667,114.87,536.02,89.33666666666666,246.3,41.050000000000004,590.0899999999999,0.0,479,79.83333333333333,158,26.333333333333332,21,silver,DE,mobile,0
user_000404,5,2023-09-11 22:19:32.325103+00:00,2023-10-07 10:39:03.641326+00:00,207.28,41.456,72.08,159.69,31.938,-47.59,-9.518,603.66,0.0,198,39.6,63,12.6,37,silver,AU,mobile,0
user_000406,10,2024-12-02 08:18:57.868245+00:00,2024-12-30 06:26:18.654169+00:00,424.01,42.400999999999996,95.64,452.99,45.299,28.979999999999997,2.8979999999999997,941.86,0.0,538,53.8,175,17.5,52,silver,IT,tablet,0
user_000407,10,2024-01-08 09:03:42.893124+00:00,2024-06-28 20:57:12.361783+00:00,763.15,76.315,168.55,581.49,58.149,-181.65999999999997,-18.165999999999997,568.57,0.0,629,62.9,207,20.7,184,silver,FR,mobile,0
user_000408,5,2024-11-09 22:54:16.448850+00:00,2024-12-05 06:59:53.073519+00:00,201.06,40.212,68.97,272.88,54.576,71.82000000000001,14.364,518.38,0.0,330,66.0,109,21.8,52,silver,FR,mobile,0
user_000409,10,2023-12-12 09:36:53.320153+00:00,2024-03-04 11:17:09.531342+00:00,660.35,66.035,146.69,569.49,56.949,-90.85999999999999,-9.085999999999999,565.48,887.33,543,54.3,176,17.6,107,silver,US,tablet,0
user_000410,7,2024-06-22 10:02:05.572062+00:00,2024-08-06 19:58:53.677975+00:00,627.78,89.68285714285715,236.97,309.35,44.19285714285714,-318.43,-45.49,870.1600000000001,951.56,570,81.42857142857143,187,26.714285714285715,63,silver,ES,mobile,0
user_000411,10,2023-09-18 16:43:05.275185+00:00,2023-12-31 21:17:22.149641+00:00,612.97,61.297000000000004,154.27,446.5,44.65,-166.47000000000003,-16.647000000000002,1561.97,0.0,635,63.5,209,20.9,132,silver,AU,tablet,0
user_000413,9,2023-10-09 03:39:11.881546+00:00,2023-12-22 18:21:34.016849+00:00,327.63,36.403333333333336,71.9,331.83000000000004,36.870000000000005,4.199999999999996,0.4666666666666662,658.72,0.0,594,66.0,194,21.555555555555557,91,silver,FR,desktop,0
user_000414,8,2023-12-19 23:01:32.013215+00:00,2024-06-15 07:41:37.837006+00:00,604.09,75.51125,157.21,401.3,50.1625,-202.79000000000002,-25.348750000000003,610.27,0.0,406,50.75,133,16.625,195,silver,DE,mobile,0
user_000415,7,2024-03-11 11:31:01.611914+00:00,2024-05-30 05:51:18.336085+00:00,333.41999999999996,47.631428571428565,100.96,103.33999999999999,14.762857142857142,-230.07999999999998,-32.86857142857143,529.7,0.0,301,43.0,99,14.142857142857142,92,silver,AU,desktop,0
user_000416,8,2024-08-08 20:45:31.634315+00:00,2024-10-18 00:10:14.840831+00:00,480.04999999999995,60.006249999999994,151.98,417.25,52.15625,-62.8,-7.85,1134.92,0.0,676,84.5,223,27.875,71,silver,AU,tablet,0
user_000417,11,2024-03-29 00:14:59.987303+00:00,2024-08-22 08:42:36.297947+00:00,516.45,46.95,126.38,578.65,52.60454545454545,62.2,5.654545454545455,443.58000000000004,0.0,532,48.36363636363637,172,15.636363636363637,163,bronze,,desktop,0
user_000418,8,2023-12-19 18:14:30.341353+00:00,2024-02-14 09:37:40.159238+00:00,527.22,65.9025,131.8,169.98,21.2475,-357.24,-44.655,635.05,0.0,328,41.0,107,13.375,64,silver,CA,mobile,0
user_000419,3,2024-05-18 17:25:11.514019+00:00,2024-06-03 12:56:18.483528+00:00,127.96,42.65333333333333,77.8,34.66,11.553333333333333,-93.3,-31.099999999999998,103.04,0.0,106,35.333333333333336,34,11.333333333333334,23,bronze,ES,desktop,0
user_000421,11,2024-07-05 00:46:58.291657+00:00,2024-09-26 08:49:19.107465+00:00,864.5999999999999,78.6,261.01,1394.3899999999999,126.76272727272726,529.79,48.16272727272727,742.04,268.82,749,68.0909090909091,246,22.363636363636363,91,silver,UK,desktop,0
user_000422,11,2023-12-09 04:23:11.523425+00:00,2024-03-17 23:14:37.209864+00:00,616.85,56.07727272727273,124.31,108.53999999999999,9.867272727272727,-508.31,-46.21,932.8599999999999,406.36,693,63.0,227,20.636363636363637,117,silver,BR,desktop,0
user_000424,10,2023-12-26 20:55:47.771395+00:00,2024-03-08 22:55:02.584721+00:00,638.1700000000001,63.81700000000001,180.46,25.34,2.534,-612.83,-61.283,531.35,0.0,1040,104.0,344,34.4,101,silver,US,tablet,0
user_000425,3,2023-10-29 01:15:36.237168+00:00,2023-11-10 01:51:32.531142+00:00,194.53,64.84333333333333,141.46,202.05,67.35000000000001,7.519999999999996,2.5066666666666655,148.84,0.0,92,30.666666666666668,29,9.666666666666666,16,bronze,BR,desktop,1
user_000427,8,2024-11-11 00:54:21.242668+00:00,2024-12-28 17:25:21.891630+00:00,716.79,89.59875,343.12,308.54999999999995,38.568749999999994,-408.24,-51.03,684.98,0.0,411,51.375,134,16.75,69,silver,BR,desktop,0
user_000431,4,2024-11-21 23:57:32.384859+00:00,2024-12-29 13:14:26.898785+00:00,182.7,45.675,67.44,132.48,33.12,-50.22,-12.555,545.78,0.0,144,36.0,47,11.75,55,silver,UK,tablet,0
user_000432,6,2024-10-25 00:31:28.455749+00:00,2024-12-19 22:49:38.582411+00:00,235.88,39.31333333333333,72.25,273.39,45.565,37.510000000000005,6.251666666666668,597.94,0.0,403,67.16666666666667,132,22.0,81,silver,US,desktop,0
user_000434,9,2024-07-18 14:51:21.183245+00:00,2024-11-04 05:13:09.797193+00:00,380.8,42.31111111111111,87.55,12.62,1.402222222222222,-368.18,-40.90888888888889,791.01,0.0,551,61.22222222222222,180,20.0,119,silver,UK,desktop,0
user_000435,13,2023-10-19 18:42:50.824433+00:00,2024-02-10 14:37:17.311623+00:00,956.26,73.55846153846154,234.63,1096.4,84.33846153846154,140.14000000000004,10.780000000000003,1075.88,0.0,824,63.38461538461539,270,20.76923076923077,134,silver,ES,tablet,0
user_000436,5,2023-12-14 05:28:15.136028+00:00,2024-05-06 11:56:59.673426+00:00,343.52,68.704,121.84,467.8,93.56,124.28000000000002,24.856,900.7700000000001,842.5699999999999,259,51.8,85,17.0,160,silver,ES,desktop,0
user_000437,8,2024-03-26 12:44:15.982605+00:00,2024-05-13 18:23:06.876813+00:00,540.25,67.53125,150.44,391.89,48.98625,-148.36,-18.545,876.49,0.0,507,63.375,167,20.875,58,silver,CA,desktop,0
user_000438,12,2023-12-17 15:30:24.050472+00:00,2024-04-10 06:39:10.770903+00:00,1184.01,98.6675,266.19,1126.59,93.8825,-57.42,-4.785,656.53,532.72,666,55.5,217,18.083333333333332,120,silver,BR,desktop,0
user_000439,9,2024-05-20 11:18:56.953344+00:00,2024-07-06 23:19:18.013449+00:00,474.01,52.66777777777778,103.47,462.82,51.42444444444445,-11.190000000000012,-1.2433333333333347,755.1200000000001,817.39,365,40.55555555555556,117,13.0,61,silver,UK,desktop,0
user_000441,4,2024-12-14 12:33:58.994218+00:00,2024-12-28 04:18:13.636509+00:00,294.71,73.6775,169.13,594.8399999999999,148.70999999999998,300.13,75.0325,946.05,0.0,147,36.75,48,12.0,38,silver,FR,mobile,0
